Contents: This file contains 3 curve sets
a)Energy-time histogram.
b)Reverse-integrated decay curve (dB SPL)
c)Reverse-integrated decay curve (dB SPL), corrected for missing energy due to truncation.
d)Energy-time histogram for Sqr(Px),Sqr(Py) and Sqr(Pz) - only if calculated by Odeon 6.1 or later
d1)Hint! The energy-intensity curve can be obtained by the formulae 10*log10(Sqrt(Sqr(Px)+Sqr(Py)+Sqr(Pz)
d2)Note! Sqr(Px),Sqr(Py) and Sqr(Pz) are signed values, the sign is part the directional information


a) Energy-time histogram (dB SPL) for job 1
Receiver Number: 3 R03                            (x,y,z) = (5,87, -2,72, 1,27)
ms(source)	63	125	250	500	1000	2000	4000	8000
295,00	40,60	43,60	49,45	55,43	57,55	57,20	54,35	46,57
305,00	39,88	42,98	49,02	55,15	57,27	56,92	54,00	46,02
315,00	39,17	42,35	48,56	54,83	56,98	56,63	53,65	45,48
325,00	38,57	41,81	48,12	54,54	56,70	56,35	53,31	44,94
335,00	37,51	40,88	47,53	54,11	56,37	56,02	52,88	44,27
345,00	36,99	40,41	47,09	53,80	56,13	55,77	52,58	43,80
355,00	35,84	39,42	46,51	53,38	55,80	55,44	52,18	43,17
365,00	35,24	38,87	46,06	53,11	55,55	55,20	51,87	42,69
375,00	34,43	38,22	45,53	52,74	55,23	54,87	51,44	42,02
385,00	33,61	37,47	45,09	52,41	54,93	54,57	51,07	41,43
395,00	33,02	36,95	44,63	52,09	54,65	54,30	50,73	40,90
405,00	32,33	36,30	44,03	51,71	54,37	54,01	50,38	40,34
415,00	31,57	35,21	43,59	51,40	54,07	53,70	50,00	39,75
425,00	30,91	34,56	43,07	51,04	53,79	53,41	49,65	39,18
435,00	29,96	33,79	42,51	50,68	53,47	53,08	49,24	38,53
445,00	29,24	33,23	42,12	50,40	53,22	52,82	48,92	38,02
455,00	28,73	32,79	41,81	50,17	53,00	52,59	48,64	37,57
465,00	28,21	32,24	41,35	49,83	52,67	52,26	48,23	36,90
475,00	27,72	31,76	40,96	49,50	52,42	52,01	47,91	36,38
485,00	27,07	31,29	40,68	49,28	52,20	51,78	47,62	35,93
495,00	26,46	30,75	40,28	49,00	51,96	51,54	47,33	35,46
505,00	25,53	30,16	39,81	48,66	51,67	51,26	46,99	34,91
515,00	25,12	29,80	39,54	48,42	51,45	51,03	46,70	34,45
525,00	24,60	29,38	39,25	48,19	51,21	50,79	46,41	33,99
535,00	23,87	28,46	38,15	47,64	50,88	50,47	46,02	33,38
545,00	23,27	27,96	37,67	47,36	50,62	50,21	45,69	32,88
